Date,TAVG (orig),TAVG(Calc F),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches),location
7/29/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
7/29/2014,,70.50,81.00,60.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/30/2014,,0.00,,,0.00,,,bridgeview
7/30/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
7/30/2014,,70.50,80.00,61.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
7/31/2014,,0.00,,,0.00,0.00,,bridgeview
7/31/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
7/31/2014,,74.00,85.00,63.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/1/2014,,0.00,,,0.00,0.00,,bridgeview
8/1/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/1/2014,,75.00,83.00,67.00,0.21,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/2/2014,,0.00,,,1.50,,,bridgeview
8/2/2014,,0.00,,,0.03,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/2/2014,,73.50,84.00,63.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/3/2014,,0.00,,,0.00,0.00,,bridgeview
8/3/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/3/2014,,76.50,87.00,66.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/4/2014,,0.00,,,0.01,,,bridgeview
8/4/2014,,0.00,,,0.48,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/4/2014,,78.00,88.00,68.00,1.82,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/5/2014,,0.00,,,1.44,,,bridgeview
8/5/2014,,0.00,,,1.47,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/5/2014,,74.00,80.00,68.00,0.07,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/6/2014,,0.00,,,0.00,0.00,,bridgeview
8/6/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/6/2014,,73.00,81.00,65.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/7/2014,,0.00,,,0.00,0.00,,bridgeview
8/7/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/7/2014,,75.00,81.00,69.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/8/2014,,0.00,,,0.00,0.00,,bridgeview
8/8/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/8/2014,,76.00,82.00,70.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/9/2014,,0.00,,,,,,bridgeview
8/9/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/9/2014,,74.00,80.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/10/2014,,0.00,,,0.00,0.00,,bridgeview
8/10/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/10/2014,,76.50,82.00,71.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/11/2014,,0.00,,,0.20,,,bridgeview
8/11/2014,,0.00,,,0.17,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/11/2014,,76.00,84.00,68.00,1.16,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/12/2014,,0.00,,,,,,bridgeview
8/12/2014,,0.00,,,0.65,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/12/2014,,66.50,70.00,63.00,0.16,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/13/2014,,0.00,,,0.00,,,bridgeview
8/13/2014,,0.00,,,0.17,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/13/2014,,71.00,83.00,59.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/14/2014,,0.00,,,0.00,0.00,,bridgeview
8/14/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/14/2014,,67.00,73.00,61.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/15/2014,,0.00,,,0.00,0.00,,bridgeview
8/15/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/15/2014,,67.00,79.00,55.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/16/2014,,0.00,,,0.00,0.00,,bridgeview
8/16/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/16/2014,,72.50,81.00,64.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/17/2014,,0.00,,,0.00,0.00,,bridgeview
8/17/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/17/2014,,69.00,72.00,66.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/18/2014,,0.00,,,0.00,0.00,,bridgeview
8/18/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/18/2014,,76.00,85.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/19/2014,,0.00,,,,,,bridgeview
8/19/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/19/2014,,79.50,86.00,73.00,0.13,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/20/2014,,0.00,,,0.14,,,bridgeview
8/20/2014,,0.00,,,0.14,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/20/2014,,77.50,87.00,68.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/21/2014,,0.00,,,0.97,,,bridgeview
8/21/2014,,0.00,,,0.04,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/21/2014,,77.00,83.00,71.00,1.29,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/22/2014,,0.00,,,4.86,,,bridgeview
8/22/2014,,0.00,,,1.78,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/22/2014,,80.50,87.00,74.00,3.17,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/23/2014,,0.00,,,0.00,0.00,,bridgeview
8/23/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/23/2014,,79.00,87.00,71.00,0.50,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/24/2014,,0.00,,,0.18,,,bridgeview
8/24/2014,,0.00,,,0.81,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/24/2014,,81.00,89.00,73.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/25/2014,,0.00,,,0.00,0.00,,bridgeview
8/25/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/25/2014,,82.50,92.00,73.00,0.78,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/26/2014,,0.00,,,0.34,,,bridgeview
8/26/2014,,0.00,,,0.68,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/26/2014,,86.00,86.00,,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/27/2014,,0.00,,,0.02,,,bridgeview
8/27/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/27/2014,,75.50,81.00,70.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/28/2014,,0.00,,,0.00,0.00,,bridgeview
8/28/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/28/2014,,73.00,77.00,69.00,0.02,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/29/2014,,0.00,,,0.02,,,bridgeview
8/29/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/29/2014,,80.50,88.00,73.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/30/2014,,0.00,,,0.03,,,bridgeview
8/30/2014,,0.00,,,0.05,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/30/2014,,80.00,86.00,74.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
8/31/2014,,0.00,,,0.00,0.00,,bridgeview
8/31/2014,,0.00,,,0.07,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
8/31/2014,,79.00,87.00,71.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/1/2014,,0.00,,,0.00,0.00,,bridgeview
9/1/2014,,0.00,,,0.00,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/1/2014,,79.50,85.00,74.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/2/2014,,0.00,,,0.00,0.00,,bridgeview
9/2/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/2/2014,,77.00,85.00,69.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/3/2014,,0.00,,,0.00,0.00,,bridgeview
9/3/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/3/2014,,76.00,85.00,67.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/4/2014,,0.00,,,,,,bridgeview
9/4/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/4/2014,,80.00,87.00,73.00,0.22,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/5/2014,,0.00,,,0.32,,,bridgeview
9/5/2014,,0.00,,,0.36,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/5/2014,,78.00,89.00,67.00,0.43,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/6/2014,,0.00,,,0.52,,,bridgeview
9/6/2014,,0.00,,,1.08,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/6/2014,,69.00,76.00,62.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/7/2014,,0.00,,,0.00,0.00,,bridgeview
9/7/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/7/2014,,68.50,79.00,58.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/8/2014,,0.00,,,0.00,0.00,,bridgeview
9/8/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/8/2014,,69.50,79.00,60.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/9/2014,,0.00,,,0.01,,,bridgeview
9/9/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/9/2014,,73.50,81.00,66.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/10/2014,,0.00,,,1.21,,,bridgeview
9/10/2014,,0.00,,,0.95,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/10/2014,,70.00,82.00,58.00,1.61,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/11/2014,,0.00,,,0.51,,,bridgeview
9/11/2014,,0.00,,,0.94,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/11/2014,,55.00,58.00,52.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/12/2014,,0.00,,,0.00,,,bridgeview
9/12/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/12/2014,,51.50,57.00,46.00,0.10,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/13/2014,,0.00,,,0.12,,,bridgeview
9/13/2014,,0.00,,,0.15,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/13/2014,,51.00,60.00,42.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/14/2014,,0.00,,,0.00,0.00,,bridgeview
9/14/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/14/2014,,56.50,67.00,46.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/15/2014,,0.00,,,0.04,,,bridgeview
9/15/2014,,0.00,,,0.02,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/15/2014,,58.00,62.00,54.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/16/2014,,0.00,,,0.00,0.00,,bridgeview
9/16/2014,,0.00,,,0.00,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/16/2014,,58.00,69.00,47.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/17/2014,,0.00,,,0.00,0.00,,bridgeview
9/17/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/17/2014,,60.50,72.00,49.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/18/2014,,0.00,,,0.00,0.00,,bridgeview
9/18/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/18/2014,,62.50,72.00,53.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/19/2014,,0.00,,,,,,bridgeview
9/19/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/19/2014,,66.50,76.00,57.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/20/2014,,0.00,,,0.00,0.00,,bridgeview
9/20/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/20/2014,,71.50,80.00,63.00,0.12,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/21/2014,,0.00,,,0.24,,,bridgeview
9/21/2014,,0.00,,,0.21,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/21/2014,,61.00,70.00,52.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/22/2014,,0.00,,,0.00,0.00,,bridgeview
9/22/2014,,0.00,,,0.02,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/22/2014,,58.50,69.00,48.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/23/2014,,0.00,,,0.00,0.00,,bridgeview
9/23/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/23/2014,,63.00,76.00,50.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/24/2014,,0.00,,,0.00,0.00,,bridgeview
9/24/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/24/2014,,65.50,77.00,54.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/25/2014,,0.00,,,0.00,0.00,,bridgeview
9/25/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/25/2014,,68.00,78.00,58.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/26/2014,,0.00,,,0.00,0.00,,bridgeview
9/26/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/26/2014,,70.00,81.00,59.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/27/2014,,0.00,,,0.00,0.00,,bridgeview
9/27/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/27/2014,,70.00,79.00,61.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/28/2014,,0.00,,,0.00,0.00,,bridgeview
9/28/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/28/2014,,68.50,79.00,58.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/29/2014,,0.00,,,0.00,0.00,,bridgeview
9/29/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/29/2014,,70.50,84.00,57.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
9/30/2014,,0.00,,,0.00,,,bridgeview
9/30/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
9/30/2014,,56.00,61.00,51.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/1/2014,,0.00,,,0.00,0.00,,bridgeview
10/1/2014,,0.00,,,0.02,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/1/2014,,62.50,73.00,52.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/2/2014,,0.00,,,0.00,0.00,,bridgeview
10/2/2014,,0.00,,,0.02,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/2/2014,,70.50,75.00,66.00,0.72,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/3/2014,,0.00,,,2.01,,,bridgeview
10/3/2014,,0.00,,,1.45,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/3/2014,,57.00,68.00,46.00,1.05,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/4/2014,,0.00,,,0.00,,,bridgeview
10/4/2014,,0.00,,,0.24,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/4/2014,,43.00,49.00,37.00,0.05,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/5/2014,,0.00,,,0.06,,,bridgeview
10/5/2014,,0.00,,,0.05,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/5/2014,,49.00,56.00,42.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/6/2014,,0.00,,,0.00,,,bridgeview
10/6/2014,,0.00,,,0.02,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/6/2014,,55.50,63.00,48.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/7/2014,,0.00,,,0.00,0.00,,bridgeview
10/7/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/7/2014,,59.00,69.00,49.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/8/2014,,0.00,,,0.00,0.00,,bridgeview
10/8/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/8/2014,,57.50,67.00,48.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/9/2014,,0.00,,,0.00,0.00,,bridgeview
10/9/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/9/2014,,57.00,64.00,50.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/10/2014,,0.00,,,0.00,0.00,,bridgeview
10/10/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/10/2014,,51.50,59.00,44.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/11/2014,,0.00,,,0.00,0.00,,bridgeview
10/11/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/11/2014,,50.00,60.00,40.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/12/2014,,0.00,,,0.00,0.00,,bridgeview
10/12/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/12/2014,,54.50,64.00,45.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/13/2014,,0.00,,,0.02,,,bridgeview
10/13/2014,,0.00,,,0.00,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/13/2014,,65.00,71.00,59.00,0.44,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/14/2014,,0.00,,,0.62,,,bridgeview
10/14/2014,,0.00,,,0.33,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/14/2014,,60.50,67.00,54.00,1.18,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/15/2014,,0.00,,,1.33,,,bridgeview
10/15/2014,,0.00,,,1.47,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/15/2014,,55.50,58.00,53.00,0.07,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/16/2014,,0.00,,,0.04,,,bridgeview
10/16/2014,,0.00,,,0.07,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/16/2014,,55.50,58.00,53.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/17/2014,,0.00,,,0.01,,,bridgeview
10/17/2014,,0.00,,,0.00,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/17/2014,,56.00,63.00,49.00,0.01,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/18/2014,,0.00,,,0.02,,,bridgeview
10/18/2014,,0.00,,,0.02,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/18/2014,,45.50,52.00,39.00,0.02,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/19/2014,,0.00,,,0.00,0.00,,bridgeview
10/19/2014,,0.00,,,0.08,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/19/2014,,46.50,57.00,36.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/20/2014,,0.00,,,0.00,0.00,,bridgeview
10/20/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/20/2014,,58.00,66.00,50.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/21/2014,,0.00,,,0.00,,,bridgeview
10/21/2014,,0.00,,,0.00,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/21/2014,,51.50,54.00,49.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/22/2014,,0.00,,,0.00,0.00,,bridgeview
10/22/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/22/2014,,49.50,56.00,43.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/23/2014,,0.00,,,0.00,0.00,,bridgeview
10/23/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/23/2014,,51.50,62.00,41.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/24/2014,,0.00,,,0.00,0.00,,bridgeview
10/24/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/24/2014,,61.00,68.00,54.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/25/2014,,0.00,,,,,,bridgeview
10/25/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/25/2014,,63.50,75.00,52.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/26/2014,,0.00,,,0.00,0.00,,bridgeview
10/26/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/26/2014,,55.00,66.00,44.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/27/2014,,0.00,,,0.00,0.00,,bridgeview
10/27/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/27/2014,,66.50,79.00,54.00,0.02,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/28/2014,,0.00,,,0.07,,,bridgeview
10/28/2014,,0.00,,,0.07,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/28/2014,,57.00,66.00,48.00,0.03,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/29/2014,,0.00,,,0.00,0.00,,bridgeview
10/29/2014,,0.00,,,0.00,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/29/2014,,44.50,49.00,40.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/30/2014,,0.00,,,0.00,0.00,,bridgeview
10/30/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/30/2014,,45.00,53.00,37.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
10/31/2014,,0.00,,,0.00,0.00,,bridgeview
10/31/2014,,0.00,,,0.02,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
10/31/2014,,41.50,49.00,34.00,0.04,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/1/2014,,0.00,,,0.01,0.00,,bridgeview
11/1/2014,,0.00,,,0.20,0.00,0.00,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
11/1/2014,,38.50,44.00,33.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/2/2014,,0.00,,,0.00,0.00,,bridgeview
11/2/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
11/2/2014,,41.00,53.00,29.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/3/2014,,0.00,,,0.00,0.00,,bridgeview
11/3/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
11/3/2014,,54.50,64.00,45.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/4/2014,,0.00,,,0.02,,,bridgeview
11/4/2014,,0.00,,,0.03,,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
11/4/2014,,45.00,,45.00,0.02,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/5/2014,,0.00,,,0.00,0.00,,bridgeview
11/5/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
11/5/2014,,51.00,63.00,39.00,0.00,,,"CHICAGO MIDWAY AIRPORT, IL US (USW00014819)"
11/6/2014,,0.00,,,0.00,0.00,,bridgeview
11/6/2014,,0.00,,,0.00,0.00,,"CHICAGO 5.5 ESE, IL US (US1ILCK0014)"
